Order Id,risk_score,risk_tier,Shipping Mode,actual_late
38789,0.7908,High,Second Class,1
15364,0.7908,High,Second Class,1
12564,0.7908,High,Second Class,1
37759,0.7908,High,Second Class,1
42166,0.7907,High,Second Class,0
40250,0.7907,High,Same Day,1
30006,0.7907,High,Second Class,0
38274,0.7907,High,Second Class,1
8748,0.7907,High,Second Class,1
42166,0.7907,High,Second Class,0
40250,0.7907,High,Same Day,1
45871,0.7906,High,Second Class,0
61570,0.7906,High,Second Class,1
58830,0.7906,High,Second Class,1
26525,0.7905,High,Second Class,1
31567,0.7905,High,Second Class,1
44877,0.7905,High,Second Class,1
9026,0.7904,High,Second Class,0
9078,0.7904,High,Second Class,1
60938,0.7904,High,Second Class,1
35528,0.7904,High,Second Class,1
1684,0.7904,High,Second Class,1
58610,0.7904,High,Second Class,1
54577,0.7904,High,Second Class,1
22889,0.7904,High,Second Class,1
58610,0.7904,High,Second Class,1
1684,0.7904,High,Second Class,1
58610,0.7904,High,Second Class,1
4770,0.7904,High,Second Class,1
59107,0.7904,High,Second Class,1
58610,0.7904,High,Second Class,1
20953,0.7904,High,Second Class,1
20953,0.7904,High,Second Class,1
38274,0.7903,High,Second Class,1
22889,0.7903,High,Second Class,1
22889,0.7903,High,Second Class,1
31112,0.7903,High,Second Class,1
56107,0.7903,High,Second Class,1
56107,0.7903,High,Second Class,1
72756,0.7903,High,Second Class,0
31112,0.7903,High,Second Class,1
14904,0.7903,High,Second Class,1
22889,0.7903,High,Second Class,1
56107,0.7903,High,Second Class,1
75834,0.7903,High,Second Class,1
54725,0.7902,High,Second Class,1
54725,0.7902,High,Second Class,1
54917,0.7902,High,Second Class,1
8005,0.7902,High,Second Class,1
6172,0.7902,High,Second Class,1
6172,0.7902,High,Second Class,1
54917,0.7902,High,Second Class,1
6172,0.7902,High,Second Class,1
54917,0.7902,High,Second Class,1
6227,0.7902,High,Second Class,1
54917,0.7902,High,Second Class,1
54725,0.7902,High,Second Class,1
61570,0.7901,High,Second Class,1
44877,0.7901,High,Second Class,1
44877,0.7901,High,Second Class,1
57049,0.79,High,Second Class,1
8011,0.79,High,Second Class,0
26728,0.79,High,Second Class,1
6287,0.79,High,Second Class,1
2795,0.79,High,Second Class,1
60883,0.79,High,Second Class,1
9574,0.79,High,Second Class,1
26728,0.79,High,Second Class,1
7003,0.79,High,Second Class,1
1481,0.79,High,Second Class,0
51301,0.79,High,Second Class,0
60938,0.79,High,Second Class,1
9452,0.79,High,Second Class,1
44877,0.79,High,Second Class,1
2913,0.79,High,Second Class,1
54916,0.79,High,Second Class,0
7467,0.79,High,Second Class,1
57049,0.79,High,Second Class,1
9078,0.79,High,Second Class,1
61487,0.79,High,Second Class,1
60875,0.79,High,Second Class,1
5319,0.79,High,Second Class,1
54916,0.79,High,Second Class,0
48328,0.79,High,First Class,1
3011,0.79,High,Second Class,0
5690,0.7899,High,Second Class,1
7822,0.7899,High,Second Class,1
19451,0.7899,High,Second Class,0
56271,0.7899,High,Second Class,0
61117,0.7899,High,Second Class,1
9321,0.7899,High,Second Class,0
9321,0.7899,High,Second Class,0
19451,0.7899,High,Second Class,0
56407,0.7899,High,Second Class,1
52575,0.7899,High,Second Class,1
5074,0.7899,High,Second Class,1
7003,0.7899,High,Second Class,1
49072,0.7899,High,Second Class,1
15921,0.7899,High,Second Class,0
5074,0.7899,High,Second Class,1
7003,0.7899,High,Second Class,1
56528,0.7899,High,Second Class,1
16059,0.7898,High,Second Class,1
36413,0.7898,High,Second Class,1
38274,0.7898,High,Second Class,1
38274,0.7898,High,Second Class,1
38274,0.7898,High,Second Class,1
72151,0.7896,High,Second Class,0
32175,0.7896,High,Second Class,1
32515,0.7896,High,Second Class,1
32515,0.7896,High,Second Class,1
45871,0.7896,High,Second Class,0
53404,0.7895,High,Second Class,1
3692,0.7895,High,Second Class,1
26728,0.7895,High,Second Class,1
8954,0.7895,High,Second Class,1
4969,0.7895,High,Second Class,1
2395,0.7895,High,Second Class,1
3692,0.7895,High,Second Class,1
49072,0.7895,High,Second Class,1
26728,0.7895,High,Second Class,1
794,0.7895,High,Second Class,1
57451,0.7895,High,Second Class,0
59793,0.7895,High,Second Class,1
59793,0.7895,High,Second Class,1
9452,0.7895,High,Second Class,1
58830,0.7895,High,Second Class,1
7983,0.7895,High,Second Class,1
3692,0.7895,High,Second Class,1
7983,0.7895,High,Second Class,1
3692,0.7895,High,Second Class,1
60341,0.7895,High,Second Class,0
26525,0.7895,High,Second Class,1
9574,0.7895,High,Second Class,1
1481,0.7895,High,Second Class,0
7983,0.7895,High,Second Class,1
52262,0.7895,High,Second Class,1
27973,0.7895,High,Second Class,1
74755,0.7895,High,Second Class,1
26525,0.7895,High,Second Class,1
59793,0.7895,High,Second Class,1
59793,0.7895,High,Second Class,1
26728,0.7895,High,Second Class,1
5339,0.7895,High,Second Class,1
72230,0.7895,High,Second Class,1
5319,0.7895,High,Second Class,1
794,0.7895,High,Second Class,1
58830,0.7895,High,Second Class,1
7467,0.7895,High,Second Class,1
7983,0.7895,High,Second Class,1
2913,0.7895,High,Second Class,1
9452,0.7895,High,Second Class,1
7983,0.7895,High,Second Class,1
58926,0.7894,High,Second Class,0
2263,0.7894,High,Second Class,1
54128,0.7894,High,Second Class,1
58169,0.7894,High,Second Class,1
23405,0.7894,High,Second Class,1
49072,0.7894,High,Second Class,1
52763,0.7894,High,Second Class,1
56203,0.7894,High,Second Class,1
8304,0.7894,High,Second Class,1
8304,0.7894,High,Second Class,1
51866,0.7894,High,Second Class,0
6795,0.7894,High,Second Class,1
52575,0.7894,High,Second Class,1
53310,0.7894,High,Second Class,1
19451,0.7894,High,Second Class,0
9321,0.7894,High,Second Class,0
10033,0.7894,High,Second Class,1
1121,0.7894,High,Second Class,0
30982,0.7894,High,Second Class,1
61117,0.7894,High,Second Class,1
10162,0.7894,High,Second Class,1
8390,0.7894,High,Second Class,1
45871,0.7891,High,Second Class,0
3896,0.789,High,Second Class,0
51301,0.789,High,Second Class,0
3011,0.789,High,Second Class,0
4913,0.789,High,Second Class,1
52262,0.789,High,Second Class,1
52262,0.789,High,Second Class,1
52199,0.789,High,Second Class,1
52575,0.789,High,Second Class,1
52575,0.789,High,Second Class,1
53005,0.789,High,Second Class,1
51301,0.789,High,Second Class,0
52322,0.789,High,Second Class,1
5319,0.789,High,Second Class,1
52322,0.789,High,Second Class,1
52322,0.789,High,Second Class,1
60414,0.789,High,Second Class,1
52322,0.789,High,Second Class,1
20088,0.789,High,Second Class,1
20088,0.789,High,Second Class,1
3896,0.789,High,Second Class,0
3337,0.789,High,Second Class,1
57194,0.789,High,Second Class,1
59932,0.789,High,Second Class,1
7003,0.789,High,Second Class,1
4913,0.789,High,Second Class,1
54577,0.789,High,Second Class,1
2395,0.789,High,Second Class,1
51301,0.789,High,Second Class,0
60962,0.789,High,Second Class,1
60962,0.789,High,Second Class,1
60875,0.789,High,Second Class,1
2913,0.789,High,Second Class,1
59646,0.789,High,Second Class,0
60875,0.789,High,Second Class,1
57945,0.789,High,Second Class,1
57945,0.789,High,Second Class,1
776,0.789,High,Second Class,0
4913,0.789,High,Second Class,1
52322,0.789,High,Second Class,1
2795,0.789,High,Second Class,1
52262,0.789,High,Second Class,1
1901,0.789,High,Second Class,0
60341,0.789,High,Second Class,0
55613,0.789,High,Second Class,1
7467,0.789,High,Second Class,1
57945,0.789,High,Second Class,1
56279,0.789,High,Second Class,1
4913,0.789,High,Second Class,1
3896,0.789,High,Second Class,0
7467,0.789,High,Second Class,1
2913,0.789,High,Second Class,1
9574,0.789,High,Second Class,1
59644,0.789,High,Second Class,1
1901,0.789,High,Second Class,0
59646,0.789,High,Second Class,0
5339,0.789,High,Second Class,1
60875,0.789,High,Second Class,1
6287,0.789,High,Second Class,1
56407,0.789,High,Second Class,1
56407,0.789,High,Second Class,1
60962,0.789,High,Second Class,1
60938,0.789,High,Second Class,1
59646,0.789,High,Second Class,0
59646,0.789,High,Second Class,0
56279,0.789,High,Second Class,1
1901,0.789,High,Second Class,0
7467,0.789,High,Second Class,1
7003,0.789,High,Second Class,1
56407,0.789,High,Second Class,1
1684,0.789,High,Second Class,1
1684,0.789,High,Second Class,1
54916,0.789,High,Second Class,0
53028,0.789,High,Second Class,1
52262,0.789,High,Second Class,1
53028,0.789,High,Second Class,1
1481,0.789,High,Second Class,0
60962,0.789,High,Second Class,1
56407,0.789,High,Second Class,1
53028,0.789,High,Second Class,1
52575,0.789,High,Second Class,1
60962,0.789,High,Second Class,1
61487,0.789,High,Second Class,1
5339,0.789,High,Second Class,1
57945,0.789,High,Second Class,1
2795,0.789,High,Second Class,1
3896,0.789,High,Second Class,0
3896,0.789,High,Second Class,0
60341,0.789,High,Second Class,0
57049,0.789,High,Second Class,1
9574,0.789,High,Second Class,1
1684,0.789,High,Second Class,1
4675,0.789,High,Second Class,1
4675,0.789,High,Second Class,1
4969,0.789,High,Second Class,1
54916,0.789,High,Second Class,0
4770,0.789,High,Second Class,1
5319,0.789,High,Second Class,1
61487,0.789,High,Second Class,1
57945,0.789,High,Second Class,1
1901,0.789,High,Second Class,0
1901,0.789,High,Second Class,0
59644,0.789,High,Second Class,1
57049,0.789,High,Second Class,1
776,0.789,High,Second Class,0
9574,0.789,High,Second Class,1
57049,0.789,High,Second Class,1
20088,0.789,High,Second Class,1
20088,0.789,High,Second Class,1
30982,0.7889,High,Second Class,1
57571,0.7889,High,Second Class,0
58239,0.7889,High,Second Class,1
57165,0.7889,High,Second Class,1
55723,0.7889,High,Second Class,1
9321,0.7889,High,Second Class,0
30978,0.7889,High,Second Class,1
6795,0.7889,High,Second Class,1
53945,0.7889,High,Second Class,1
8508,0.7889,High,Second Class,1
30978,0.7889,High,Second Class,1
30982,0.7889,High,Second Class,1
53329,0.7889,High,Second Class,1
57164,0.7889,High,Second Class,1
56459,0.7889,High,Second Class,1
56756,0.7889,High,Second Class,0
6884,0.7889,High,Second Class,1
52850,0.7889,High,Second Class,1
55789,0.7889,High,Second Class,1
23405,0.7888,High,Second Class,1
51975,0.7887,High,Second Class,1
51975,0.7887,High,Second Class,1
9306,0.7886,High,Second Class,0
45871,0.7886,High,Second Class,0
8011,0.7886,High,Second Class,0
45871,0.7886,High,Second Class,0
8011,0.7886,High,Second Class,0
8011,0.7886,High,Second Class,0
8011,0.7886,High,Second Class,0
54128,0.7885,High,Second Class,1
58926,0.7885,High,Second Class,0
56459,0.7885,High,Second Class,1
9824,0.7885,High,Second Class,1
56064,0.7885,High,Second Class,1
10033,0.7885,High,Second Class,1
10033,0.7885,High,Second Class,1
53945,0.7885,High,Second Class,1
5758,0.7885,High,Second Class,1
1121,0.7885,High,Second Class,0
5758,0.7885,High,Second Class,1
56203,0.7885,High,Second Class,1
51450,0.7885,High,Second Class,1
2263,0.7885,High,Second Class,1
33976,0.7885,High,Second Class,0
33976,0.7885,High,Second Class,0
8390,0.7885,High,Second Class,1
11253,0.7885,High,Second Class,1
57223,0.7885,High,Second Class,1
58050,0.7885,High,Second Class,1
488,0.7885,High,Second Class,1
7746,0.7885,High,Second Class,0
57571,0.7885,High,Second Class,0
52763,0.7884,High,Second Class,1
3726,0.7884,High,Second Class,0
53310,0.7884,High,Second Class,1
53310,0.7884,High,Second Class,1
52763,0.7884,High,Second Class,1
52850,0.7884,High,Second Class,1
57223,0.7884,High,Second Class,1
57165,0.7884,High,Second Class,1
58239,0.7884,High,Second Class,1
54128,0.7884,High,Second Class,1
7822,0.7884,High,Second Class,1
58239,0.7884,High,Second Class,1
57165,0.7884,High,Second Class,1
5690,0.7884,High,Second Class,1
10162,0.7884,High,Second Class,1
52499,0.7884,High,Second Class,1
51547,0.7884,High,Second Class,1
56271,0.7884,High,Second Class,0
56528,0.7884,High,Second Class,1
51450,0.7884,High,Second Class,1
10162,0.7884,High,Second Class,1
3236,0.7884,High,Second Class,0
53945,0.7884,High,Second Class,1
56528,0.7884,High,Second Class,1
54128,0.7884,High,Second Class,1
58239,0.7884,High,Second Class,1
52499,0.7884,High,Second Class,1
57223,0.7884,High,Second Class,1
54890,0.7884,High,Second Class,1
60444,0.7884,High,Second Class,1
5758,0.7884,High,Second Class,1
56941,0.7884,High,Second Class,0
10033,0.7884,High,Second Class,1
7822,0.7884,High,Second Class,1
58239,0.7884,High,Second Class,1
2263,0.7884,High,Second Class,1
2263,0.7884,High,Second Class,1
53321,0.7884,High,Second Class,0
53321,0.7884,High,Second Class,0
3726,0.7884,High,Second Class,0
56203,0.7884,High,Second Class,1
53321,0.7884,High,Second Class,0
57571,0.7884,High,Second Class,0
8508,0.7884,High,Second Class,1
55179,0.7884,High,Second Class,1
52499,0.7884,High,Second Class,1
1394,0.7884,High,Second Class,1
51450,0.7884,High,Second Class,1
56528,0.7884,High,Second Class,1
55723,0.7884,High,Second Class,1
53712,0.7884,High,Second Class,1
55723,0.7884,High,Second Class,1
57164,0.7884,High,Second Class,1
26775,0.7884,High,Second Class,1
55789,0.7884,High,Second Class,1
10162,0.7884,High,Second Class,1
56756,0.7884,High,Second Class,0
55179,0.7884,High,Second Class,1
6884,0.7884,High,Second Class,1
58926,0.7884,High,Second Class,0
61117,0.7884,High,Second Class,1
4199,0.7884,High,Second Class,1
58926,0.7884,High,Second Class,0
51450,0.7884,High,Second Class,1
58169,0.7884,High,Second Class,1
56941,0.7884,High,Second Class,0
56271,0.7884,High,Second Class,0
9321,0.7884,High,Second Class,0
5832,0.7884,High,Second Class,1
10162,0.7884,High,Second Class,1
5690,0.7884,High,Second Class,1
51547,0.7884,High,Second Class,1
52059,0.7884,High,Second Class,1
7746,0.7884,High,Second Class,0
1189,0.7884,High,Second Class,1
8748,0.7884,High,Second Class,1
56459,0.7884,High,Second Class,1
10033,0.7884,High,Second Class,1
5758,0.7884,High,Second Class,1
52850,0.7884,High,Second Class,1
55179,0.7884,High,Second Class,1
8304,0.7884,High,Second Class,1
8508,0.7884,High,Second Class,1
56941,0.7884,High,Second Class,0
56459,0.7884,High,Second Class,1
3726,0.7884,High,Second Class,0
57164,0.7884,High,Second Class,1
51450,0.7884,High,Second Class,1
53945,0.7884,High,Second Class,1
54627,0.7884,High,Second Class,1
54627,0.7884,High,Second Class,1
2292,0.7884,High,Second Class,1
53310,0.7884,High,Second Class,1
2292,0.7884,High,Second Class,1
101,0.7884,High,Second Class,0
52782,0.7884,High,Second Class,1
56941,0.7884,High,Second Class,0
53321,0.7884,High,Second Class,0
53321,0.7884,High,Second Class,0
57223,0.7884,High,Second Class,1
55179,0.7884,High,Second Class,1
1121,0.7884,High,Second Class,0
9824,0.7884,High,Second Class,1
58926,0.7884,High,Second Class,0
2292,0.7884,High,Second Class,1
101,0.7884,High,Second Class,0
54128,0.7884,High,Second Class,1
6884,0.7884,High,Second Class,1
55789,0.7884,High,Second Class,1
5690,0.7884,High,Second Class,1
58169,0.7884,High,Second Class,1
6795,0.7884,High,Second Class,1
55723,0.7884,High,Second Class,1
1189,0.7884,High,Second Class,1
51866,0.7884,High,Second Class,0
10145,0.7884,High,Second Class,1
61117,0.7884,High,Second Class,1
56064,0.7884,High,Second Class,1
56941,0.7884,High,Second Class,0
7822,0.7884,High,Second Class,1
9824,0.7884,High,Second Class,1
55789,0.7884,High,Second Class,1
55789,0.7884,High,Second Class,1
101,0.7884,High,Second Class,0
101,0.7884,High,Second Class,0
51866,0.7884,High,Second Class,0
53310,0.7884,High,Second Class,1
2263,0.7884,High,Second Class,1
18851,0.7883,High,Second Class,0
23405,0.7883,High,Second Class,1
72491,0.7883,High,Second Class,0
40152,0.7883,High,First Class,1
23405,0.7883,High,Second Class,1
23405,0.7883,High,Second Class,1
29834,0.7883,High,Second Class,1
69485,0.7883,High,Second Class,1
8455,0.7882,High,Second Class,1
32515,0.7882,High,Second Class,1
32515,0.7882,High,Second Class,1
32175,0.7882,High,Second Class,1
44291,0.7882,High,First Class,1
9306,0.7882,High,Second Class,0
76305,0.7882,High,Second Class,1
32175,0.7882,High,Second Class,1
57653,0.7882,High,Second Class,1
68754,0.7881,High,First Class,0
33074,0.7881,High,Second Class,1
33074,0.7881,High,Second Class,1
53404,0.7881,High,Second Class,1
53404,0.7881,High,Second Class,1
57451,0.7881,High,Second Class,0
45748,0.7881,High,Second Class,1
14962,0.7881,High,Second Class,1
14962,0.7881,High,Second Class,1
14962,0.7881,High,Second Class,1
57451,0.7881,High,Second Class,0
10185,0.7881,High,Second Class,1
10185,0.7881,High,Second Class,1
53404,0.7881,High,Second Class,1
33074,0.7881,High,Second Class,1
10185,0.7881,High,Second Class,1
45748,0.7881,High,Second Class,1
14962,0.7881,High,Second Class,1
53404,0.7881,High,Second Class,1
36049,0.788,High,Second Class,1
8748,0.788,High,Second Class,1
68754,0.7879,High,First Class,0
68754,0.7879,High,First Class,0
55230,0.7879,High,Second Class,1
57653,0.7878,High,Second Class,1
39658,0.7878,High,Second Class,1
57653,0.7878,High,Second Class,1
23685,0.7878,High,Second Class,1
39658,0.7878,High,Second Class,1
7361,0.7877,High,Second Class,0
9306,0.7877,High,Second Class,0
7206,0.7877,High,Second Class,0
55726,0.7877,High,Second Class,0
53997,0.7877,High,Second Class,1
2757,0.7877,High,Second Class,1
9471,0.7877,High,Second Class,0
3054,0.7876,High,Second Class,1
3054,0.7876,High,Second Class,1
52059,0.7875,High,Second Class,1
52801,0.7875,High,Second Class,0
39159,0.7875,High,Second Class,1
39159,0.7875,High,Second Class,1
52059,0.7875,High,Second Class,1
39159,0.7875,High,Second Class,1
52801,0.7875,High,Second Class,0
6136,0.7875,High,Second Class,0
5821,0.7875,High,Second Class,0
39159,0.7875,High,Second Class,1
39159,0.7875,High,Second Class,1
58479,0.7875,High,Second Class,1
52059,0.7875,High,Second Class,1
52801,0.7875,High,Second Class,0
66784,0.7875,High,Same Day,1
66784,0.7875,High,Same Day,1
58479,0.7875,High,Second Class,1
52059,0.7875,High,Second Class,1
6136,0.7875,High,Second Class,0
36369,0.7875,High,Second Class,1
6136,0.7875,High,Second Class,0
36369,0.7875,High,Second Class,1
36369,0.7875,High,Second Class,1
6136,0.7875,High,Second Class,0
58479,0.7875,High,Second Class,1
44291,0.7874,High,First Class,1
68754,0.7874,High,First Class,0
55650,0.7874,High,Second Class,1
53320,0.7874,High,Second Class,1
23685,0.7874,High,Second Class,1
53320,0.7874,High,Second Class,1
55650,0.7874,High,Second Class,1
46743,0.7874,High,Second Class,1
18851,0.7873,High,Second Class,0
19400,0.7873,High,Second Class,1
18851,0.7873,High,Second Class,0
18851,0.7873,High,Second Class,0
23685,0.7873,High,Second Class,1
35673,0.7873,High,Second Class,1
66784,0.7873,High,Same Day,1
19400,0.7873,High,Second Class,1
35673,0.7873,High,Second Class,1
18851,0.7873,High,Second Class,0
57653,0.7873,High,Second Class,1
44771,0.7872,High,Second Class,0
61482,0.7872,High,Second Class,1
1400,0.7872,High,Second Class,1
52155,0.7872,High,Second Class,1
56050,0.7872,High,Second Class,1
2757,0.7872,High,Second Class,1
48681,0.7872,High,Second Class,0
4276,0.7872,High,Second Class,0
10020,0.7872,High,Second Class,1
52407,0.7872,High,Second Class,1
8388,0.7872,High,Second Class,1
45156,0.7872,High,Second Class,0
61482,0.7872,High,Second Class,1
52502,0.7872,High,Second Class,1
360,0.7872,High,Second Class,1
4126,0.7872,High,Second Class,0
10185,0.7871,High,Second Class,1
10185,0.7871,High,Second Class,1
18759,0.7871,High,Second Class,1
45156,0.7871,High,Second Class,0
33074,0.7871,High,Second Class,1
45156,0.7871,High,Second Class,0
29577,0.7871,High,Second Class,1
53343,0.787,High,Second Class,1
12323,0.787,High,Second Class,1
1513,0.7869,High,Second Class,1
52277,0.7869,High,Second Class,1
57754,0.7869,High,Second Class,1
38642,0.7869,High,Second Class,1
39909,0.7869,High,Second Class,1
68824,0.7869,High,Second Class,1
6587,0.7869,High,Second Class,1
38642,0.7868,High,Second Class,1
57653,0.7868,High,Second Class,1
7482,0.7868,High,Second Class,1
66934,0.7868,High,Second Class,1
32976,0.7868,High,Second Class,0
32976,0.7868,High,Second Class,0
38642,0.7868,High,Second Class,1
38642,0.7868,High,Second Class,1
25665,0.7868,High,Second Class,1
6120,0.7867,High,Second Class,1
58800,0.7867,High,Second Class,1
7966,0.7867,High,Second Class,0
4126,0.7867,High,Second Class,0
4126,0.7867,High,Second Class,0
4880,0.7867,High,Second Class,1
4126,0.7867,High,Second Class,0
58800,0.7867,High,Second Class,1
58468,0.7867,High,Second Class,1
9471,0.7867,High,Second Class,0
58468,0.7867,High,Second Class,1
44947,0.7867,High,Second Class,1
7482,0.7867,High,Second Class,1
7966,0.7867,High,Second Class,0
52827,0.7867,High,Second Class,1
8455,0.7867,High,Second Class,1
8455,0.7867,High,Second Class,1
8455,0.7867,High,Second Class,1
58590,0.7867,High,Second Class,1
7206,0.7867,High,Second Class,0
10020,0.7867,High,Second Class,1
58800,0.7867,High,Second Class,1
58726,0.7867,High,Second Class,0
4126,0.7867,High,Second Class,0
58800,0.7867,High,Second Class,1
53997,0.7867,High,Second Class,1
52577,0.7867,High,Second Class,1
36049,0.7866,High,Second Class,1
36049,0.7866,High,Second Class,1
30913,0.7866,High,Second Class,1
21421,0.7866,High,Second Class,0
68754,0.7866,High,First Class,0
36049,0.7866,High,Second Class,1
75716,0.7866,High,Second Class,0
54041,0.7865,High,Second Class,0
66784,0.7865,High,Same Day,1
24440,0.7865,High,Second Class,1
66784,0.7865,High,Same Day,1
54041,0.7865,High,Second Class,0
3856,0.7864,High,Second Class,0
68494,0.7864,High,Same Day,1
68494,0.7864,High,Same Day,1
58726,0.7863,High,Second Class,0
3090,0.7863,High,Second Class,1
23685,0.7863,High,Second Class,1
360,0.7863,High,Second Class,1
4276,0.7863,High,Second Class,0
4880,0.7863,High,Second Class,1
8388,0.7863,High,Second Class,1
2005,0.7863,High,Second Class,1
52479,0.7863,High,Second Class,1
2005,0.7863,High,Second Class,1
6120,0.7863,High,Second Class,1
3090,0.7863,High,Second Class,1
56050,0.7863,High,Second Class,1
52155,0.7863,High,Second Class,1
1400,0.7863,High,Second Class,1
9471,0.7863,High,Second Class,0
23685,0.7863,High,Second Class,1
360,0.7863,High,Second Class,1
1400,0.7863,High,Second Class,1
154,0.7863,High,Second Class,1
53307,0.7863,High,Second Class,1
2757,0.7863,High,Second Class,1
9012,0.7863,High,Second Class,1
154,0.7862,High,Second Class,1
60505,0.7862,High,Second Class,1
58590,0.7862,High,Second Class,1
59971,0.7862,High,Second Class,0
2005,0.7862,High,Second Class,1
7,0.7862,High,Second Class,1
4880,0.7862,High,Second Class,1
7206,0.7862,High,Second Class,0
52479,0.7862,High,Second Class,1
53878,0.7862,High,Second Class,1
57647,0.7862,High,Second Class,1
52827,0.7862,High,Second Class,1
53878,0.7862,High,Second Class,1
61479,0.7862,High,Second Class,1
10020,0.7862,High,Second Class,1
55726,0.7862,High,Second Class,0
1400,0.7862,High,Second Class,1
154,0.7862,High,Second Class,1
8116,0.7862,High,Second Class,0
55791,0.7862,High,Second Class,0
7361,0.7862,High,Second Class,0
58590,0.7862,High,Second Class,1
55726,0.7862,High,Second Class,0
52827,0.7862,High,Second Class,1
10161,0.7862,High,Second Class,0
58866,0.7862,High,Second Class,0
4880,0.7862,High,Second Class,1
2020,0.7862,High,Second Class,1
154,0.7862,High,Second Class,1
8102,0.7862,High,Second Class,1
8102,0.7862,High,Second Class,1
52272,0.7862,High,Second Class,1
59613,0.7862,High,Second Class,1
52272,0.7862,High,Second Class,1
59613,0.7862,High,Second Class,1
57647,0.7862,High,Second Class,1
4276,0.7862,High,Second Class,0
52407,0.7862,High,Second Class,1
3090,0.7862,High,Second Class,1
3090,0.7862,High,Second Class,1
52502,0.7862,High,Second Class,1
52502,0.7862,High,Second Class,1
52705,0.7862,High,Second Class,1
52705,0.7862,High,Second Class,1
6120,0.7862,High,Second Class,1
52705,0.7862,High,Second Class,1
61479,0.7862,High,Second Class,1
9554,0.7862,High,Second Class,1
52705,0.7862,High,Second Class,1
6120,0.7862,High,Second Class,1
9471,0.7862,High,Second Class,0
55161,0.7862,High,Second Class,0
61482,0.7862,High,Second Class,1
61479,0.7862,High,Second Class,1
7,0.7862,High,Second Class,1
9471,0.7862,High,Second Class,0
6120,0.7862,High,Second Class,1
55791,0.7862,High,Second Class,0
55791,0.7862,High,Second Class,0
56050,0.7862,High,Second Class,1
59897,0.7862,High,Second Class,1
10161,0.7862,High,Second Class,0
7,0.7862,High,Second Class,1
59533,0.7862,High,Second Class,1
7361,0.7862,High,Second Class,0
55161,0.7862,High,Second Class,0
58590,0.7862,High,Second Class,1
58726,0.7862,High,Second Class,0
53878,0.7862,High,Second Class,1
10161,0.7862,High,Second Class,0
2757,0.7862,High,Second Class,1
1400,0.7862,High,Second Class,1
59613,0.7862,High,Second Class,1
56050,0.7862,High,Second Class,1
52479,0.7862,High,Second Class,1
52272,0.7862,High,Second Class,1
59897,0.7862,High,Second Class,1
9554,0.7862,High,Second Class,1
53878,0.7862,High,Second Class,1
2005,0.7862,High,Second Class,1
2757,0.7862,High,Second Class,1
4276,0.7862,High,Second Class,0
7748,0.7862,High,Second Class,1
8116,0.7862,High,Second Class,0
8658,0.7862,High,Second Class,1
55575,0.7862,High,Second Class,1
55575,0.7862,High,Second Class,1
52155,0.7862,High,Second Class,1
52155,0.7862,High,Second Class,1
8102,0.7862,High,Second Class,1
7361,0.7862,High,Second Class,0
7361,0.7862,High,Second Class,0
55652,0.7862,High,Second Class,1
55226,0.7862,High,Second Class,0
55652,0.7862,High,Second Class,1
59613,0.7862,High,Second Class,1
59897,0.7862,High,Second Class,1
7362,0.7862,High,Second Class,1
52503,0.7862,High,Second Class,1
54762,0.7862,High,Second Class,1
52502,0.7862,High,Second Class,1
58468,0.7862,High,Second Class,1
52827,0.7862,High,Second Class,1
61482,0.7862,High,Second Class,1
61482,0.7862,High,Second Class,1
360,0.7862,High,Second Class,1
3090,0.7862,High,Second Class,1
55161,0.7862,High,Second Class,0
55791,0.7862,High,Second Class,0
59003,0.7862,High,Second Class,1
360,0.7862,High,Second Class,1
58866,0.7862,High,Second Class,0
52827,0.7862,High,Second Class,1
10161,0.7862,High,Second Class,0
59613,0.7862,High,Second Class,1
53878,0.7862,High,Second Class,1
52705,0.7862,High,Second Class,1
4883,0.7862,High,Second Class,1
4880,0.7862,High,Second Class,1
18759,0.7861,High,Second Class,1
18759,0.7861,High,Second Class,1
18759,0.7861,High,Second Class,1
30913,0.7861,High,Second Class,1
16562,0.7861,High,Second Class,1
18759,0.7861,High,Second Class,1
58274,0.786,High,Second Class,1
58274,0.786,High,Second Class,1
58274,0.786,High,Second Class,1
40127,0.786,High,Second Class,1
66643,0.786,High,First Class,1
66643,0.786,High,First Class,1
58274,0.786,High,Second Class,1
71448,0.786,High,Second Class,1
60323,0.786,High,Second Class,1
15751,0.786,High,Second Class,0
52365,0.7859,High,Second Class,1
69542,0.7859,High,Second Class,1
2262,0.7859,High,Second Class,1
52365,0.7859,High,Second Class,1
52365,0.7859,High,Second Class,1
52365,0.7859,High,Second Class,1
3082,0.7858,High,Second Class,1
58954,0.7858,High,Second Class,1
25665,0.7858,High,Second Class,1
3082,0.7858,High,Second Class,1
3082,0.7858,High,Second Class,1
25665,0.7858,High,Second Class,1
3082,0.7858,High,Second Class,1
9012,0.7858,High,Second Class,1
26168,0.7858,High,First Class,1
9012,0.7858,High,Second Class,1
25665,0.7858,High,Second Class,1
9012,0.7858,High,Second Class,1
31710,0.7857,High,Second Class,1
50930,0.7856,High,Second Class,1
39585,0.7856,High,First Class,0
21421,0.7856,High,Second Class,0
68494,0.7856,High,Same Day,1
1513,0.7856,High,Second Class,1
68494,0.7856,High,Same Day,1
7434,0.7856,High,Second Class,1
21421,0.7856,High,Second Class,0
21421,0.7856,High,Second Class,0
